블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션,unified_score,집객시설_수_pct,총_직장_인구_수_pct,월_평균_소득_금액_pct,총_가구_수_pct,카페_검색지수_pct,지하철_노선_수_raw,지하철_노선_수_pct,지하철_역_목록,집객시설_수_raw,총_직장_인구_수_raw,월_평균_소득_금액_raw,총_가구_수_raw,카페_검색지수_raw
213,0.3531491312741313,0.6736124517374518,0.1795366795366795,0.526761583011583,0.8204633204633205,0.526761583011583,3110061,효창동주민센터,골목상권,1.1400692376923516,0.4524981309077596,1.0,26815989.91304348,7.625,0,231287913,Q1_검증시장공백,False,0.6736124517374518,55.6949806949807,47.77992277992278,69.6911196911197,65.83011583011583,2.9440154440154442,2,72.77992277992279,"6호선 효창공원앞역, 1호선 남영역",19.0,675.0,2979262.0,1854.0,0.0826033333333333
214,0.4103523166023166,0.6729005791505791,0.2374517374517374,0.5832528957528957,0.7625482625482626,0.5832528957528957,3110836,상도역 5번,골목상권,0.9038474628980068,0.980056547406163,1.0,21007411.208737865,21.88888888888889,0,480836301,Q1_검증시장공백,False,0.6729005791505791,81.17760617760618,58.445945945945944,89.38223938223938,98.55212355212355,46.66988416988417,1,31.467181467181465,7호선 상도역,38.0,1000.0,3734309.0,5696.0,1.04181
215,0.4899131274131273,0.6713803088803088,0.3185328185328185,0.6612934362934362,0.6814671814671814,0.6612934362934362,3120198,구역삼세무서,발달상권,0.6696867350023652,0.6899472163576826,1.0,59858260.43076923,42.333333333333336,0,2593857952,Q1_검증시장공백,False,0.6713803088803088,80.21235521235522,95.55984555984556,81.85328185328186,96.42857142857143,91.98841698841699,3,92.76061776061776,"2호선 역삼역, 2호선 강남역, 3호선 양재역, 3호선 매봉역, 9호선 언주역",37.0,17986.0,3332219.0,4653.0,5.20871
216,0.3055260617760617,0.6703909266409267,0.1351351351351351,0.4759169884169884,0.8648648648648649,0.4759169884169884,3130318,로데오거리상점가,전통시장,1.3801089432121607,1.418317647040651,0.5,45077840.293577984,12.625,1,614185574,Q4_레드오션,False,0.6703909266409267,80.21235521235522,45.84942084942085,83.59073359073359,25.916988416988417,78.61969111969111,2,72.77992277992279,"5호선, 8호선 천호역",37.0,625.0,3397303.0,647.0,3.06238
217,0.3089044401544401,0.6699083011583011,0.138996138996139,0.4788127413127412,0.861003861003861,0.4788127413127412,3110098,서울독일학교,골목상권,1.3542661270074845,0.7742661528571363,0.5,35177922.32727273,5.875,1,241848216,Q4_레드오션,False,0.6699083011583011,16.312741312741313,77.41312741312741,78.66795366795367,3.7644787644787647,48.455598455598455,2,72.77992277992279,"3호선 옥수역, 6호선 한강진역, 3호선 금호역",7.0,2490.0,3218904.0,117.0,1.0606166666666663
218,0.2131998069498069,0.6697635135135135,0.0434362934362934,0.3829633204633204,0.9565637065637066,0.3829633204633204,3120005,삼청동,발달상권,2.1368833440164714,2.313795753569252,0.1428571428571428,67713041.0772627,55.625,6,3834250951,Q4_레드오션,False,0.6697635135135135,47.924710424710426,80.98455598455598,79.34362934362935,20.801158301158303,82.33590733590734,2,72.77992277992279,"5호선 광화문역, 1호선 종각역",16.0,3310.0,3234278.0,539.0,3.383226666666667
219,0.2005670849420849,0.669679054054054,0.0308880308880309,0.3702461389961389,0.9691119691119692,0.3702461389961389,3110019,창덕궁,골목상권,2.2815215883348863,2.3347074594776065,0.3333333333333333,24833235.73770492,19.33333333333333,2,504942460,Q4_레드오션,False,0.669679054054054,27.7027027027027,59.07335907335908,36.58301158301158,3.9575289575289574,74.17953667953668,5,99.13127413127413,"1호선, 3호선, 5호선 종로3가역, 1호선 종각역, 1호선 종로5가역, 2호선, 3호선 을지로3가역, 4호선 혜화역",10.0,1013.0,2496875.0,123.0,2.5490366666666664
220,0.4425675675675675,0.6694015444015444,0.2731660231660231,0.611969111969112,0.7268339768339769,0.611969111969112,3110593,신월3동주민센터,골목상권,0.7847139630877074,0.6669166831679819,1.0,28061157.6,4.0,0,140305788,Q1_검증시장공백,False,0.6694015444015444,61.58301158301158,38.8996138996139,1.3513513513513513,90.83011583011583,64.81660231660231,0,3.2335907335907335,,22.0,520.0,2031681.0,3623.0,1.5817133333333333
221,0.3270149613899614,0.6687138030888031,0.1583011583011583,0.4957287644787644,0.8416988416988417,0.4957287644787644,3110331,돌곶이역 8번,골목상권,1.244779999938931,1.3800434883374524,1.0,14420898.348623851,12.625,0,196484740,Q1_검증시장공백,False,0.6687138030888031,63.51351351351351,20.36679536679537,5.115830115830116,65.25096525096525,24.71042471042471,1,31.467181467181465,6호선 돌곶이역,23.0,289.0,2180717.0,1838.0,0.5306733333333334
222,0.4609254343629343,0.6684543918918919,0.2924710424710425,0.6293798262548262,0.7075289575289575,0.6293798262548262,3130110,면목골목시장(면목시장),전통시장,0.7394406898368722,0.6403929619143922,1.0,38271865.548387095,2.875,0,148303479,Q1_검증시장공백,False,0.6684543918918919,61.58301158301158,12.065637065637064,8.880308880308881,36.77606177606177,20.31853281853282,1,31.467181467181465,7호선 사가정역,22.0,186.0,2234636.0,926.0,0.5008033333333333
223,0.4018460424710424,0.6682553088803089,0.2335907335907335,0.5701013513513513,0.7664092664092664,0.5701013513513513,3110021,성균관대학교,골목상권,0.9146344497412676,1.142259467731126,1.0,18257485.14285714,14.75,0,287555391,Q1_검증시장공백,False,0.6682553088803089,31.177606177606176,47.58687258687259,66.8918918918919,48.359073359073356,96.52509652509652,1,31.467181467181465,4호선 혜화역,11.0,669.0,2902668.0,1232.0,6.810706666666666
224,0.3707046332046332,0.6660714285714285,0.2046332046332046,0.5367760617760617,0.7953667953667953,0.5367760617760617,3110227,답십리공원,골목상권,1.0432430401898287,1.037903727805653,1.0,28268395.68292683,3.555555555555556,0,128778247,Q1_검증시장공백,False,0.6660714285714285,24.083011583011583,49.22779922779923,18.243243243243242,15.83011583011583,22.635135135135133,0,3.2335907335907335,,9.0,709.0,2336609.0,433.0,0.5122366666666667
225,0.4042181467181467,0.6658011583011583,0.2384169884169884,0.570019305019305,0.7615830115830116,0.570019305019305,3110261,사가정역 4번,골목상권,0.9036089285183202,0.8768676505323769,1.0,20479082.42857143,6.0,0,143353577,Q1_검증시장공백,False,0.6658011583011583,38.56177606177606,13.127413127413126,14.092664092664092,80.79150579150578,20.31853281853282,1,31.467181467181465,7호선 사가정역,13.0,204.0,2301363.0,2655.0,0.5008033333333333
226,0.3605755308880309,0.6655948359073359,0.194980694980695,0.5261703667953669,0.805019305019305,0.5261703667953669,3110966,논현2동주민센터,골목상권,1.0843457658377351,1.1905751481601206,1.0,16300116.25,15.0,0,260801860,Q1_검증시장공백,False,0.6655948359073359,10.955598455598455,74.8069498069498,81.66023166023166,55.5984555984556,75.72393822393822,1,31.467181467181465,7호선 강남구청역,5.0,2153.0,3320931.0,1464.0,2.64713
227,0.4411317567567567,0.6650699806949807,0.276061776061776,0.6062017374517374,0.7239382239382239,0.6062017374517374,3110254,오거리공원,골목상권,0.7784112052953276,0.853415240368022,1.0,26227010.34,4.555555555555555,0,145705613,Q1_검증시장공백,False,0.6650699806949807,59.74903474903475,21.573359073359075,30.30888030888031,88.8030888030888,20.31853281853282,1,31.467181467181465,"7호선 사가정역, 7호선 중곡역, 7호선 면목역",21.0,300.0,2442112.0,3402.0,0.5008033333333333
228,0.3497586872586872,0.663465250965251,0.1862934362934363,0.5132239382239382,0.8137065637065637,0.5132239382239382,3120052,성수역,발달상권,1.1190459092757656,0.845491470930766,0.5,56725842.39759036,54.333333333333336,1,3138829946,Q4_레드오션,False,0.663465250965251,90.10617760617761,92.27799227799228,36.77606177606177,26.061776061776058,99.03474903474904,1,31.467181467181465,2호선 성수역,60.0,11354.0,2497599.0,652.0,11.357823333333334
229,0.473769305019305,0.6629584942084942,0.3108108108108108,0.6367277992277992,0.6891891891891891,0.6367277992277992,3120194,언주역(차병원),발달상권,0.6819400875934924,0.7502007464177601,1.0,49152543.22891566,40.5,0,2039830544,Q1_검증시장공백,False,0.6629584942084942,91.6023166023166,94.1119691119691,80.21235521235522,65.73359073359073,62.4034749034749,1,31.467181467181465,9호선 언주역,67.0,14060.0,3258234.0,1853.0,1.4699733333333331
230,0.3434411196911197,0.6629391891891891,0.1805019305019305,0.5063803088803089,0.8194980694980695,0.5063803088803089,3110542,마포구청역 7번,골목상권,1.1378545658257373,1.159263683698055,1.0,14420437.115646258,17.375,0,264975532,Q1_검증시장공백,False,0.6629391891891891,63.51351351351351,68.62934362934364,62.74131274131274,76.2065637065637,28.28185328185328,1,31.467181467181465,6호선 마포구청역,23.0,1552.0,2815219.0,2327.0,0.62361
231,0.323733108108108,0.6625361969111969,0.1611969111969111,0.486269305019305,0.8388030888030888,0.486269305019305,3130002,세종마을음식문화거리(금천교시장),전통시장,1.227541059639652,0.6819146095830608,0.5,48004596.0,7.0,1,384036768,Q4_레드오션,False,0.6625361969111969,59.74903474903475,50.77220077220077,79.92277992277992,9.314671814671813,82.33590733590734,3,92.76061776061776,"5호선 광화문역, 3호선 독립문역, 5호선 서대문역, 1호선 종각역",21.0,746.0,3251276.0,295.0,3.383226666666667
232,0.3033301158301157,0.6614382239382239,0.1418918918918918,0.4647683397683397,0.8581081081081081,0.4647683397683397,3111062,둔촌동역 3번(성내3동주민센터),골목상권,1.3396134955932375,1.3390830483766132,1.0,10946235.254237289,21.125,0,242185455,Q1_검증시장공백,False,0.6614382239382239,38.56177606177606,37.64478764478765,78.28185328185329,55.6949806949807,14.671814671814673,2,72.77992277992279,"nan 둔촌역, 5호선 둔촌동역, 8호선 강동구청역",13.0,503.0,3207799.0,1465.0,0.4204099999999999
233,0.5486003861003861,0.660569498069498,0.388030888030888,0.7091698841698841,0.611969111969112,0.7091698841698841,3120205,매봉역,발달상권,0.422191834964746,0.321939953199726,1.0,96086962.93785311,21.125,0,2125924055,Q1_검증시장공백,False,0.660569498069498,61.58301158301158,99.13127413127413,86.58301158301158,20.511583011583014,59.94208494208494,1,31.467181467181465,3호선 매봉역,22.0,67744.0,3506683.0,534.0,1.3763
234,0.4669280888030888,0.6599782818532818,0.306949806949807,0.6269063706563706,0.693050193050193,0.6269063706563706,3110192,동의보감타워,골목상권,0.6915788520188322,0.858089560493808,1.0,59159054.0,1.0,0,118318108,Q1_검증시장공백,False,0.6599782818532818,24.083011583011583,45.84942084942085,68.82239382239382,17.374517374517374,8.349420849420849,1,31.467181467181465,1호선 제기동역,9.0,625.0,2944123.0,471.0,0.25667
235,0.5010859073359073,0.6593870656370657,0.3416988416988417,0.660472972972973,0.6583011583011583,0.660472972972973,3120108,신정네거리역,발달상권,0.6123245437251406,0.1277955966026118,1.0,65060746.823529415,18.125,0,1244286783,Q1_검증시장공백,False,0.6593870656370657,91.26447876447877,82.72200772200772,27.027027027027028,72.49034749034749,13.947876447876448,2,72.77992277992279,"2호선 신정네거리역, 5호선 신정역",66.0,4014.0,2416294.0,2156.0,0.3838999999999999
236,0.4989623552123552,0.6591940154440155,0.3397683397683397,0.6581563706563707,0.6602316602316602,0.6581563706563707,3120200,학동사거리,발달상권,0.6182777259253776,0.9412913682467392,1.0,51495592.37430167,38.77777777777778,0,2048380230,Q1_검증시장공백,False,0.6591940154440155,94.06370656370656,95.84942084942085,83.68725868725869,18.146718146718147,75.72393822393822,3,92.76061776061776,"7호선 강남구청역, 3호선 압구정역, 7호선 학동역, 7호선 청담역, 9호선 선정릉역",81.0,19111.0,3402858.0,478.0,2.64713
237,0.4167833011583011,0.6590612934362934,0.2577220077220077,0.5758445945945946,0.7422779922779923,0.5758445945945946,3120186,가로수길,발달상권,0.8301549592096826,0.844762878110668,1.0,31432858.81205165,86.125,0,2738587824,Q1_검증시장공백,False,0.6590612934362934,84.74903474903475,92.18146718146718,87.83783783783784,56.32239382239382,97.44208494208493,2,72.77992277992279,"3호선 신사역, 3호선 압구정역, 7호선 논현역, 7호선 학동역, 3호선 잠원역",44.0,11262.0,3602514.0,1482.0,8.679706666666666
238,0.3648648648648649,0.6583011583011583,0.2065637065637066,0.5231660231660232,0.7934362934362934,0.5231660231660232,3110132,성수2가3동주민센터,골목상권,1.0389597795201908,0.5474570406430357,1.0,19558313.45132744,15.142857142857142,0,315727060,Q1_검증시장공백,False,0.6583011583011583,24.083011583011583,61.196911196911195,63.030888030888036,44.884169884169886,99.03474903474904,1,31.467181467181465,"2호선 성수역, 2호선 뚝섬역, nan 서울숲역, 2호선 한양대역",9.0,1105.0,2818946.0,1146.0,11.357823333333334
239,0.4938465250965251,0.6579391891891893,0.3359073359073359,0.6517857142857143,0.6640926640926641,0.6517857142857143,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",전통시장,0.6287257958088048,0.5899674532469759,1.0,54279121.06451613,2.4444444444444446,0,186961417,Q1_검증시장공백,False,0.6579391891891893,85.85907335907336,12.934362934362934,7.046332046332046,44.30501930501931,17.615830115830118,1,31.467181467181465,7호선 면목역,47.0,199.0,2217153.0,1129.0,0.47167
240,0.3468870656370656,0.6576978764478765,0.1891891891891891,0.5045849420849421,0.8108108108108109,0.5045849420849421,3110180,광진정보도서관,골목상권,1.1139230334219974,1.2100825726575175,1.0,18903413.1965812,13.625,0,276462418,Q1_검증시장공백,False,0.6576978764478765,31.177606177606176,88.89961389961391,90.44401544401545,23.166023166023166,40.2027027027027,1,31.467181467181465,5호선 광나루역,11.0,7034.0,3838199.0,591.0,0.8290233333333333
241,0.476459942084942,0.6569618725868727,0.3194980694980694,0.6334218146718147,0.6805019305019305,0.6334218146718147,3120057,아차산역,발달상권,0.6666261624068284,0.6850112241411845,1.0,96975753.27433628,13.125,0,1369782515,Q1_검증시장공백,False,0.6569618725868727,91.26447876447877,77.60617760617761,53.28185328185329,64.57528957528957,70.17374517374517,1,31.467181467181465,5호선 아차산역,66.0,2527.0,2684585.0,1819.0,1.9541833333333327
242,0.4587837837837837,0.6566602316602317,0.3021235521235521,0.6154440154440154,0.6978764478764479,0.6154440154440154,3120242,강동구청역,발달상권,0.7110197388644579,0.6312309102443048,1.0,29831872.478405315,36.625,0,1122424202,Q1_검증시장공백,False,0.6566602316602317,86.38996138996139,90.73359073359073,67.47104247104248,60.61776061776062,21.476833976833976,1,31.467181467181465,8호선 강동구청역,48.0,8831.0,2918420.0,1635.0,0.5070733333333334
243,0.4128378378378379,0.6560810810810811,0.2567567567567568,0.568918918918919,0.7432432432432432,0.568918918918919,3110054,청구역 3번,골목상권,0.8319167926596123,0.6697931352021472,1.0,27443444.71232877,8.125,0,250421433,Q1_검증시장공백,False,0.6560810810810811,10.955598455598455,72.68339768339769,77.41312741312741,43.24324324324324,87.3069498069498,5,99.13127413127413,"3호선, 6호선 약수역, 5호선, 6호선 청구역, 5호선 신금호역, 3호선 금호역, 2호선, 4호선, 5호선 동대문역사문화공원역",5.0,1867.0,3171413.0,1095.0,4.485893333333333
244,0.2779295366795367,0.6553426640926641,0.1225868725868726,0.4332722007722007,0.8774131274131274,0.4332722007722007,3130036,중부시장(신중부시장),전통시장,1.5028833497915457,1.367850474061659,0.5,32782269.5257732,11.125,1,397485018,Q4_레드오션,False,0.6553426640926641,53.52316602316603,79.82625482625483,38.12741312741313,22.49034749034749,16.505791505791507,2,72.77992277992279,"2호선, 5호선 을지로4가역",18.0,3023.0,2522424.0,565.0,0.4532333333333334
245,0.4399131274131274,0.6551640926640927,0.2847490347490348,0.5950772200772201,0.7152509652509652,0.5950772200772201,3110750,시흥4동주민센터(서울신흥초등학교),골목상권,0.7535926245659752,0.7310300101820523,1.0,41683401.0,2.0,0,125050203,Q1_검증시장공백,False,0.6551640926640927,53.52316602316603,31.70849420849421,6.94980694980695,74.17953667953668,58.059845559845556,0,3.2335907335907335,,18.0,431.0,2213453.0,2249.0,1.3674499999999998
246,0.4022683397683397,0.6541988416988417,0.248069498069498,0.5564671814671814,0.7519305019305019,0.5564671814671814,3110458,선일여고,골목상권,0.8809286379887595,1.0876761174736786,1.0,20631695.14285714,6.0,0,144421866,Q1_검증시장공백,False,0.6541988416988417,50.965250965250966,27.7027027027027,28.37837837837838,75.0,42.084942084942085,2,72.77992277992279,"3호선, 6호선 연신내역, 6호선 구산역",17.0,381.0,2427651.0,2268.0,0.8865533333333334
247,0.3990106177606177,0.6538368725868726,0.2451737451737451,0.5528474903474903,0.7548262548262549,0.5528474903474903,3120171,서초3동사거리,발달상권,0.8867260341650791,0.8196322856419537,1.0,81448063.27659574,22.5,0,1914029487,Q1_검증시장공백,False,0.6538368725868726,82.33590733590734,91.98841698841699,90.73359073359073,65.63706563706563,40.68532818532818,1,31.467181467181465,3호선 남부터미널역,40.0,11164.0,3845435.0,1852.0,0.8441466666666667
